Codigo;Descricao;Categoria;Armazem;Mes;Pedido;Vendedor;Unidades;Valor
LHE12DRR11001;MEDIDOR DE ENERGIA  (CONTADOR DE EL ETRICIDADE)  MONOFASICO PARA CORRENTE ALTERNADA, DIGITAIS-LHE12DRR11001.;Outros;CURITIBA;April;;;30;1889.43
LHE12DRR11001;MEDIDOR DE ENERGIA  (CONTADOR DE EL ETRICIDADE)  MONOFASICO PARA CORRENTE ALTERNADA, DIGITAIS-LHE12DRR11001.;Outros;FORTALEZA;April;;;6;377.8900002
LHE12DRR11001;MEDIDOR DE ENERGIA  (CONTADOR DE EL ETRICIDADE)  MONOFASICO PARA CORRENTE ALTERNADA, DIGITAIS-LHE12DRR11001.;Outros;FORTALEZA;June;;;0;7.02
PSD200R21001;MODULO WLAN - WIFI + BLUETOOTH, 2.4 GHZ 802.11B/G/N. TENSAO DE FUNCIONAMENTO 5V - (PSD200-F1);Outros;CURITIBA;January;;;5;799.9975
PSD200R21001;MODULO WLAN - WIFI + BLUETOOTH, 2.4 GHZ 802.11B/G/N. TENSAO DE FUNCIONAMENTO 5V - (PSD200-F1);Outros;CURITIBA;March;;;5;799.9975
PSD200R21001;MODULO WLAN - WIFI + BLUETOOTH, 2.4 GHZ 802.11B/G/N. TENSAO DE FUNCIONAMENTO 5V - (PSD200-F1);Outros;CURITIBA;May;;;10;1599.995
PSD200R21001;MODULO WLAN - WIFI + BLUETOOTH, 2.4 GHZ 802.11B/G/N. TENSAO DE FUNCIONAMENTO 5V - (PSD200-F1);Outros;CURITIBA;July;;;2;0
PSD200R21001;MODULO WLAN - WIFI + BLUETOOTH, 2.4 GHZ 802.11B/G/N. TENSAO DE FUNCIONAMENTO 5V - (PSD200-F1);Outros;FORTALEZA;July;;;13;0
9191270828;CONTROLADOR DE CARGA 24VCC 45A.;Outros;FORTALEZA;January;;;1;920.13
9191270828;CONTROLADOR DE CARGA 24VCC 45A.;Outros;FORTALEZA;March;;;13;11780.66
9191270828;CONTROLADOR DE CARGA 24VCC 45A.;Outros;FORTALEZA;April;;;5;4600.63632
9191270828;CONTROLADOR DE CARGA 24VCC 45A.;Outros;FORTALEZA;June;;;3;2628.93
9191270828;CONTROLADOR DE CARGA 24VCC 45A.;Outros;FORTALEZA;August;;;7;6440.889
BLF-B51150R11001;MODULOS DE ACUMULADORES ELETRICOS DE IONS DE LITIO(BATERIA DE LITIO 51,2V 150AH 7.68KWH BLF- B1150);Outros;FORTALEZA;February;;;16;53700.4
BLF-B51150R11001;MODULOS DE ACUMULADORES ELETRICOS DE IONS DE LITIO(BATERIA DE LITIO 51,2V 150AH 7.68KWH BLF- B1150);Outros;FORTALEZA;May;;;3;16050.004125
BLF-B51150R11001;MODULOS DE ACUMULADORES ELETRICOS DE IONS DE LITIO(BATERIA DE LITIO 51,2V 150AH 7.68KWH BLF- B1150);Outros;FORTALEZA;June;;;4;19527.19
9192220364;"PEDESTAL PARA ESTACAO DE RECARGA DC30KW; 200X80MM; ACO CARBONO 1020; COM FURACOES; PINTURA ELETROSTATICA; E PARABOLTS";Outros;CURITIBA;January;;;2;4400.004
9192220364;"PEDESTAL PARA ESTACAO DE RECARGA DC30KW; 200X80MM; ACO CARBONO 1020; COM FURACOES; PINTURA ELETROSTATICA; E PARABOLTS";Outros;CURITIBA;April;;;11;22799.994
9192220364;"PEDESTAL PARA ESTACAO DE RECARGA DC30KW; 200X80MM; ACO CARBONO 1020; COM FURACOES; PINTURA ELETROSTATICA; E PARABOLTS";Outros;CURITIBA;May;;;1;2415
9192220364;"PEDESTAL PARA ESTACAO DE RECARGA DC30KW; 200X80MM; ACO CARBONO 1020; COM FURACOES; PINTURA ELETROSTATICA; E PARABOLTS";Outros;CURITIBA;August;;;4;10399.998
9192220364;"PEDESTAL PARA ESTACAO DE RECARGA DC30KW; 200X80MM; ACO CARBONO 1020; COM FURACOES; PINTURA ELETROSTATICA; E PARABOLTS";Outros;FORTALEZA;August;;;1;102.1965
2140104000;ANTENA PARA MODULO DE COMUNICACAO WIFI (2140104000);Outros;CURITIBA;March;;;4;400.00335
2140104000;ANTENA PARA MODULO DE COMUNICACAO WIFI (2140104000);Outros;CURITIBA;August;;;14;1400.0064
525010021005;MODULO DE COMUNICACAO WIFI (525010021005);Outros;CURITIBA;March;;;4;400.0045
525010021005;MODULO DE COMUNICACAO WIFI (525010021005);Outros;CURITIBA;August;;;14;1400.01
BLF-B51100R21001;MODULO DE ACUMULADORES ELETRICOS 100AH (BLF-B51100R21001);Outros;FORTALEZA;February;;;5;16781.38
BLF-B51100R21001;MODULO DE ACUMULADORES ELETRICOS 100AH (BLF-B51100R21001);Outros;FORTALEZA;May;;;12;45000.0465
C04010E2EAFER11003;MOTION COMPACT 40KW 400VAC-1000VDC  2XCCS2 133A MONTAGEM NA PAREDE POSICAO POS RESERVA MODULO 4G ANATEL;Outros;CURITIBA;April;;;1;40000.000825
C04010E2EAFER11003;MOTION COMPACT 40KW 400VAC-1000VDC  2XCCS2 133A MONTAGEM NA PAREDE POSICAO POS RESERVA MODULO 4G ANATEL;Outros;CURITIBA;May;;;1;42999.995125
C04010E2EAFER11003;MOTION COMPACT 40KW 400VAC-1000VDC  2XCCS2 133A MONTAGEM NA PAREDE POSICAO POS RESERVA MODULO 4G ANATEL;Outros;CURITIBA;July;;;6;0
C04010E2EAFER11003;MOTION COMPACT 40KW 400VAC-1000VDC  2XCCS2 133A MONTAGEM NA PAREDE POSICAO POS RESERVA MODULO 4G ANATEL;Outros;CURITIBA;August;;;1;30223.662
C04010E2EAFER11003;MOTION COMPACT 40KW 400VAC-1000VDC  2XCCS2 133A MONTAGEM NA PAREDE POSICAO POS RESERVA MODULO 4G ANATEL;Outros;FORTALEZA;June;;;1;42824.6
C04010E2EAFER11003;MOTION COMPACT 40KW 400VAC-1000VDC  2XCCS2 133A MONTAGEM NA PAREDE POSICAO POS RESERVA MODULO 4G ANATEL;Outros;FORTALEZA;July;;;2;0
LHE34DRR12001;CONTADOR DE ELETRICIDADE INDIRETO TRIF. PARA INSTALACAO EM TRILHO MEDICAO COM TC DE 120A(LHE34DRR12001);Outros;CURITIBA;April;;;4;799.76
LHE34DRR12001;CONTADOR DE ELETRICIDADE INDIRETO TRIF. PARA INSTALACAO EM TRILHO MEDICAO COM TC DE 120A(LHE34DRR12001);Outros;FORTALEZA;April;;;8;1599.52
9120819005;POSTE DE FIBRA DE VIDRO 100 DAN, 7 METROS, PADRAO COPEL  RAMAL AEREO;Outros;CURITIBA;March;;;7;59764.63115
9120819005;POSTE DE FIBRA DE VIDRO 100 DAN, 7 METROS, PADRAO COPEL  RAMAL AEREO;Outros;CURITIBA;May;;;3;25613.41335
MCPOLER101;PEDESTAL LIVOLTEK CCS2 DE DOIS PLUG S PARA EQUIPAMENTOS MOTION COMPACT 2 PLUGS 370*722*330MM;Outros;CURITIBA;May;;;5;13000.0022
MCPOLER101;PEDESTAL LIVOLTEK CCS2 DE DOIS PLUG S PARA EQUIPAMENTOS MOTION COMPACT 2 PLUGS 370*722*330MM;Outros;CURITIBA;July;;;4;0
MCPOLER102;PEDESTAL LIVOLTEK CCS2 DE UM PLUG PARA EQUIPAMENTOS MOTION COMPACT 1 PLUG 370*722*330MM;Outros;CURITIBA;May;;;5;11199.99795
MCPOLER102;PEDESTAL LIVOLTEK CCS2 DE UM PLUG PARA EQUIPAMENTOS MOTION COMPACT 1 PLUG 370*722*330MM;Outros;CURITIBA;June;;;4;10704.22
BLF51-5R31001;BATERIA RECARREGAVEL DE ION DE LITIO (BLF51-5R31001);Outros;FORTALEZA;May;;;8;30000.031
LHE34DRR12004;CONTADOR DE ELETRICIDADE INDIRETO TRIF. PARA INSTALACAO EM TRILHO MEDICAO COM TC DE 250A (LHE34DRR12004);Outros;FORTALEZA;April;;;4;999.7
LHE34DRR12004;CONTADOR DE ELETRICIDADE INDIRETO TRIF. PARA INSTALACAO EM TRILHO MEDICAO COM TC DE 250A (LHE34DRR12004);Outros;FORTALEZA;August;;;2;1650.00345
3090901020;"CABO CONDUTOR ELETRICO MUNIDO DE PECAS DE CONEXAO, PARA UMA TENSAO DE ATE 1000V, CORRENTE 200A, CARREGAMENTO CCS 2. 5M;";Outros;CURITIBA;June;;;2;6751.54
3090901020;"CABO CONDUTOR ELETRICO MUNIDO DE PECAS DE CONEXAO, PARA UMA TENSAO DE ATE 1000V, CORRENTE 200A, CARREGAMENTO CCS 2. 5M;";Outros;CURITIBA;July;;;3;0
9140274595;SISTEMA INTEGRADO DE ARMAZENAMENTO E CONVERSAO DE ENERGIA COM TECNOLOGIA DE ARMAZENAMENTO EM BATERIAS;Outros;FORTALEZA;August;;;5;2400000
BHF-X261DR12001;MODULO BHF-X261DR12001 MODULO DE BATERIA 832V 261KWH IP55 GABINETE UNICO;Outros;FORTALEZA;July;;;5;0
6001014980;"MODULO DE POTENCIA AC/DC 30KW; SAIDA DC 0-1000V;USADO NA ESTACAO MF DC (6001014980)";Outros;FORTALEZA;August;;;4;40000.002
9192220929;MODULO DE SECCIONAMENTO 15KV 750MM EXT;Outros;FORTALEZA;June;;;4;148335.16
TSR21004;CABINE TSR21004 CABINE DE SECCIONAMENTO 1000A 380 400V;Outros;FORTALEZA;June;;;1;57403.19
TSR21004;CABINE TSR21004 CABINE DE SECCIONAMENTO 1000A 380 400V;Outros;FORTALEZA;July;;;3;0
2080501810;MODULO DE COMUNICACAO RFID MT626;Outros;CURITIBA;August;;;3;900.0015
912160106;01.07 - SUPORTE TECNICO EM INFORMATICA, INCLUSIVE INSTALACAO, CONFIGURACAO E MANUTENCAO DE PROGRAMAS;Outros;CURITIBA;April;;;1;15900
912160106;01.07 - SUPORTE TECNICO EM INFORMATICA, INCLUSIVE INSTALACAO, CONFIGURACAO E MANUTENCAO DE PROGRAMAS;Outros;CURITIBA;August;;;1;2500
BHF-X225R11001;CONVERSOR ESTATICO COM SISTEMA DE ARMAZENAMENTO DE ENERGIA BESS 100KW 225KWH IP55 BHF-X2225;Outros;FORTALEZA;February;;;2;450000.00105
JKM555M-72HL4;MODULO SOLAR FOTOVOLTAICO JINKO TIGER PRO 72HC 555WP P-TYPE MONOFACIAL (JKM555M-72HL4-V);Outros;FORTALEZA;August;;;2;700.0032
3090901050;"CABO DE CARREGAMENTO COM CONECTOR CCS 2; 250A; 1000V; IP54; COR PRETO; 5M";Outros;CURITIBA;June;;;1;2857.14
525030074001;"BALANCEADOR  DO GERENCIADOR DE CABOS;SCCR -FC-XX-L(R); LADO ESQUERDO";Outros;CURITIBA;August;;;1;495.00135
525030098001;"PARTE EXCLUSIVA DE CONVERSORES ELETRICOS ESTATICOS ARO (CONJUNTO DA BRACADEIRA DO CABO DE CARREGAMENTO);DIAMETRO 30.2MM;";Outros;CURITIBA;August;;;1;185.00115
9140274527;GERADOR FOTOVOLTAICO COM ARMAZENAMENTO 7 KWP / 3,91 MWH;Outros;FORTALEZA;August;;;1;2876392.6
9192220930;MODULO DE ENTRADA C/CHAVE 15KV 550MM EXT;Outros;FORTALEZA;June;;;1;28757.42
9192220931;SUBESTACAO 15KV 400A CONV ENEL EXT TAVRIDA;Outros;FORTALEZA;June;;;1;201493.72
PSD1000R11001;MODULO DE COMUNICACAO PARA TRANSMISSAO E RECEPCAO DE DADOS EM REDES SEM FIO (WLAN) PSD1000R11001;Outros;FORTALEZA;June;;;0;10.93
RSM132-8-700BHDG;MODULO FOTOVOLTAICO MONOFACIAL 700W RISEN;Outros;MANAUS;January;LIVPBRA1901181;Wilton moura;100;0
RSM132-8-700BHDG;MODULO FOTOVOLTAICO MONOFACIAL 700W RISEN;Outros;MANAUS;January;LIVPPAL2101479;Wilton moura;84;0
9121500218;CABO FOTOVOLTAICO VERMELHO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;January;LIVPPAL2101479;Wilton moura;300;0
9121500219;CABO FOTOVOLTAICO PRETO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;January;LIVPPAL2101479;Wilton moura;300;0
9191271063;KIT MINI TRILHO BAIXO P-1 PARA 4 MODULOS 300 MM;Outros;MANAUS;January;LIVPPAL2101479;Wilton moura;21;0
RSM132-8-700BHDG;MODULO FOTOVOLTAICO MONOFACIAL 700W RISEN;Outros;MANAUS;January;LIVPTEI2801843;Wilton moura;132;0
9121500218;CABO FOTOVOLTAICO VERMELHO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;January;LIVPTEI2801843;Wilton moura;500;0
9121500219;CABO FOTOVOLTAICO PRETO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;January;LIVPTEI2801843;Wilton moura;500;0
9191271063;KIT MINI TRILHO BAIXO P-1 PARA 4 MODULOS 300 MM;Outros;MANAUS;January;LIVPTEI2801843;Wilton moura;30;0
RSM132-8-700BHDG;MODULO FOTOVOLTAICO MONOFACIAL 700W RISEN;Outros;MANAUS;January;LIVPPAL2801686;Wilton moura;14;0
9121500218;CABO FOTOVOLTAICO VERMELHO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;January;LIVPPAL2801686;Wilton moura;50;0
9121500219;CABO FOTOVOLTAICO PRETO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;January;LIVPPAL2801686;Wilton moura;50;0
9191271063;KIT MINI TRILHO BAIXO P-1 PARA 4 MODULOS 300 MM;Outros;MANAUS;January;LIVPPAL2801686;Wilton moura;4;0
RSM132-8-700BHDG;MODULO FOTOVOLTAICO MONOFACIAL 700W RISEN;Outros;MANAUS;February;LIVPPAL0302248;Wilton Moura;14;0
9121500218;CABO FOTOVOLTAICO VERMELHO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;February;LIVPPAL0302248;Wilton Moura;50;0
9121500219;CABO FOTOVOLTAICO PRETO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;February;LIVPPAL0302248;Wilton Moura;50;0
9191271063;KIT MINI TRILHO BAIXO P-1 PARA 4 MODULOS 300 MM;Outros;MANAUS;February;LIVPPAL0302248;Wilton Moura;4;0
RSM132-8-700BHDG;MODULO FOTOVOLTAICO MONOFACIAL 700W RISEN;Outros;MANAUS;February;LIVPTEI2302052;Wilton Moura;297;0
9121500218;CABO FOTOVOLTAICO VERMELHO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;February;LIVPTEI2302052;Wilton Moura;1000;0
9121500219;CABO FOTOVOLTAICO PRETO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;February;LIVPTEI2302052;Wilton Moura;1000;0
9191271063;KIT MINI TRILHO BAIXO P-1 PARA 4 MODULOS 300 MM;Outros;MANAUS;February;LIVPTEI2302052;Wilton Moura;100;0
RSM132-8-700BHDG;MODULO FOTOVOLTAICO MONOFACIAL 700W RISEN;Outros;MANAUS;March;LIVPL.C0701141;Wilton Moura;14;0
9121500218;CABO FOTOVOLTAICO VERMELHO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;March;LIVPL.C0701141;Wilton Moura;50;0
9121500219;CABO FOTOVOLTAICO PRETO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;March;LIVPL.C0701141;Wilton Moura;50;0
9191271063;KIT MINI TRILHO BAIXO P-1 PARA 4 MODULOS 300 MM;Outros;MANAUS;March;LIVPL.C0701141;Wilton Moura;4;0
RSM132-8-700BHDG;MODULO FOTOVOLTAICO MONOFACIAL 700W RISEN;Outros;MANAUS;March;LIVPPAL0701167;Wilton Moura;14;0
9121500218;CABO FOTOVOLTAICO VERMELHO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;March;LIVPPAL0701167;Wilton Moura;50;0
9121500219;CABO FOTOVOLTAICO PRETO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;March;LIVPPAL0701167;Wilton Moura;50;0
9191271063;KIT MINI TRILHO BAIXO P-1 PARA 4 MODULOS 300 MM;Outros;MANAUS;March;LIVPPAL0701167;Wilton Moura;4;0
RSM132-8-700BHDG;MODULO FOTOVOLTAICO MONOFACIAL 700W RISEN;Outros;MANAUS;March;LIVPPAL0701148;Wilton Moura;18;0
9121500218;CABO FOTOVOLTAICO VERMELHO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;March;LIVPPAL0701148;Wilton Moura;60;0
9121500219;CABO FOTOVOLTAICO PRETO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;March;LIVPPAL0701148;Wilton Moura;60;0
9191271063;KIT MINI TRILHO BAIXO P-1 PARA 4 MODULOS 300 MM;Outros;MANAUS;March;LIVPPAL0701148;Wilton Moura;5;0
RSM132-8-700BHDG;MODULO FOTOVOLTAICO MONOFACIAL 700W RISEN;Outros;MANAUS;March;LIVPFRA0701149;Wilton Moura;20;0
9121500218;CABO FOTOVOLTAICO VERMELHO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;March;LIVPFRA0701149;Wilton Moura;100;0
9121500219;CABO FOTOVOLTAICO PRETO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;March;LIVPFRA0701149;Wilton Moura;100;0
9191271063;KIT MINI TRILHO BAIXO P-1 PARA 4 MODULOS 300 MM;Outros;MANAUS;March;LIVPFRA0701149;Wilton Moura;5;0
RSM132-8-700BHDG;MODULO FOTOVOLTAICO MONOFACIAL 700W RISEN;Outros;MANAUS;March;LIVPJOS0701175;Wilton Moura;20;0
9121500218;CABO FOTOVOLTAICO VERMELHO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;March;LIVPJOS0701175;Wilton Moura;100;0
9121500219;CABO FOTOVOLTAICO PRETO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;March;LIVPJOS0701175;Wilton Moura;100;0
9191271063;KIT MINI TRILHO BAIXO P-1 PARA 4 MODULOS 300 MM;Outros;MANAUS;March;LIVPJOS0701175;Wilton Moura;5;0
RSM132-8-700BHDG;MODULO FOTOVOLTAICO MONOFACIAL 700W RISEN;Outros;MANAUS;March;LIVPFRI0701176;Wilton Moura;14;0
9121500218;CABO FOTOVOLTAICO VERMELHO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;March;LIVPFRI0701176;Wilton Moura;50;0
9121500219;CABO FOTOVOLTAICO PRETO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;March;LIVPFRI0701176;Wilton Moura;50;0
NEW-KIT-CONECTOR-MC4;KIT CONECTOR MC4;Outros;MANAUS;March;LIVPFRI0701176;Wilton Moura;10;0
9191271063;KIT MINI TRILHO BAIXO P-1 PARA 4 MODULOS 300 MM;Outros;MANAUS;March;LIVPFRI0701176;Wilton Moura;4;0
RSM132-8-700BHDG;MODULO FOTOVOLTAICO MONOFACIAL 700W RISEN;Outros;MANAUS;April;LIVPOLI1004219;Wilton Moura;20;0
9121500218;CABO FOTOVOLTAICO VERMELHO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;April;LIVPOLI1004219;Wilton Moura;100;0
9121500219;CABO FOTOVOLTAICO PRETO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;April;LIVPOLI1004219;Wilton Moura;100;0
9191271063;KIT MINI TRILHO BAIXO P-1 PARA 4 MODULOS 300 MM;Outros;MANAUS;April;LIVPOLI1004219;Wilton Moura;5;0
RSM132-8-700BHDG;MODULO FOTOVOLTAICO MONOFACIAL 700W RISEN;Outros;MANAUS;April;LIVPBSF0701234;Wilton Moura;30;0
9121500218;CABO FOTOVOLTAICO VERMELHO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;April;LIVPBSF0701234;Wilton Moura;25;0
9121500219;CABO FOTOVOLTAICO PRETO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;April;LIVPBSF0701234;Wilton Moura;25;0
RSM132-8-700BHDG;MODULO FOTOVOLTAICO MONOFACIAL 700W RISEN;Outros;MANAUS;April;LIVPFRI0701261;Wilton Moura;14;0
9121500218;CABO FOTOVOLTAICO VERMELHO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;April;LIVPFRI0701261;Wilton Moura;50;0
9121500219;CABO FOTOVOLTAICO PRETO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;April;LIVPFRI0701261;Wilton Moura;50;0
NEW-KIT-CONECTOR-MC4;KIT CONECTOR MC4;Outros;MANAUS;April;LIVPFRI0701261;Wilton Moura;10;0
9191271063;KIT MINI TRILHO BAIXO P-1 PARA 4 MODULOS 300 MM;Outros;MANAUS;April;LIVPFRI0701261;Wilton Moura;4;0
RSM132-8-700BHDG;MODULO FOTOVOLTAICO MONOFACIAL 700W RISEN;Outros;MANAUS;May;LIVPPAL0701340;WILTON MOURA;21;0
9121500218;CABO FOTOVOLTAICO VERMELHO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;May;LIVPPAL0701340;WILTON MOURA;100;0
9121500219;CABO FOTOVOLTAICO PRETO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;May;LIVPPAL0701340;WILTON MOURA;100;0
9191271063;KIT MINI TRILHO BAIXO P-1 PARA 4 MODULOS 300 MM;Outros;MANAUS;May;LIVPPAL0701340;WILTON MOURA;7;0
RSM132-8-700BHDG;MODULO FOTOVOLTAICO MONOFACIAL 700W RISEN;Outros;MANAUS;May;LIVPPAL0701335;WILTON MOURA;23;0
9121500218;CABO FOTOVOLTAICO VERMELHO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;May;LIVPPAL0701335;WILTON MOURA;100;0
9121500219;CABO FOTOVOLTAICO PRETO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;May;LIVPPAL0701335;WILTON MOURA;100;0
9191271063;KIT MINI TRILHO BAIXO P-1 PARA 4 MODULOS 300 MM;Outros;MANAUS;May;LIVPPAL0701335;WILTON MOURA;5;0
RSM132-8-700BHDG;MODULO FOTOVOLTAICO MONOFACIAL 700W RISEN;Outros;MANAUS;May;LIVPPAL0701321;WILTON MOURA;14;0
9121500218;CABO FOTOVOLTAICO VERMELHO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;May;LIVPPAL0701321;WILTON MOURA;60;0
9121500219;CABO FOTOVOLTAICO PRETO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;May;LIVPPAL0701321;WILTON MOURA;60;0
9191271063;KIT MINI TRILHO BAIXO P-1 PARA 4 MODULOS 300 MM;Outros;MANAUS;May;LIVPPAL0701321;WILTON MOURA;5;0
RSM132-8-700BHDG;MODULO FOTOVOLTAICO MONOFACIAL 700W RISEN;Outros;MANAUS;June;LIVPAL626134;;14;0
9121500218;CABO FOTOVOLTAICO VERMELHO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;June;LIVPAL626134;;50;0
9121500219;CABO FOTOVOLTAICO PRETO: 6MM2 COOPER + ESTANHADO;Outros;MANAUS;June;LIVPAL626134;;50;0
9191271063;KIT MINI TRILHO BAIXO P-1 PARA 4 MODULOS 300 MM;Outros;MANAUS;June;LIVPAL626134;;8;0
RSM132-8-700BHDG;MODULO FOTOVOLTAICO MONOFACIAL 700W RISEN;Outros;MANAUS;January;LIVPBRA2301403;Wilton moura;70;0
